Source,Target,Type,Weight
362,34,Undirected,1
362,36,Undirected,1
362,71,Undirected,1
362,87,Undirected,1
362,132,Undirected,1
362,361,Undirected,1
363,1,Undirected,1
363,2,Undirected,1
363,13,Undirected,1
363,27,Undirected,1
363,33,Undirected,1
363,34,Undirected,1
363,36,Undirected,1
363,71,Undirected,1
363,87,Undirected,1
363,132,Undirected,1
363,361,Undirected,1
363,362,Undirected,1
364,1,Undirected,1
364,2,Undirected,1
364,3,Undirected,1
364,4,Undirected,1
364,5,Undirected,1
364,12,Undirected,1
364,35,Undirected,1
364,37,Undirected,1
364,46,Undirected,1
364,75,Undirected,1
364,112,Undirected,1
365,1,Undirected,1
365,2,Undirected,1
365,3,Undirected,1
365,4,Undirected,1
365,5,Undirected,1
365,12,Undirected,1
365,35,Undirected,1
365,37,Undirected,1
365,46,Undirected,1
365,75,Undirected,1
365,112,Undirected,1
365,364,Undirected,1
367,1,Undirected,1
367,2,Undirected,1
367,3,Undirected,1
367,4,Undirected,1
367,5,Undirected,1
367,8,Undirected,1
367,9,Undirected,1
367,10,Undirected,1
368,1,Undirected,1
368,2,Undirected,1
368,3,Undirected,1
368,4,Undirected,1
368,11,Undirected,1
368,13,Undirected,1
368,33,Undirected,1
368,34,Undirected,1
368,110,Undirected,1
368,164,Undirected,1
369,1,Undirected,1
369,2,Undirected,1
369,3,Undirected,1
369,4,Undirected,1
369,27,Undirected,1
369,45,Undirected,1
369,138,Undirected,1
370,1,Undirected,1
370,2,Undirected,1
370,5,Undirected,1
370,30,Undirected,1
370,45,Undirected,1
370,55,Undirected,1
370,112,Undirected,1
371,1,Undirected,1
371,2,Undirected,1
371,3,Undirected,1
371,4,Undirected,1
371,5,Undirected,1
371,41,Undirected,1
371,42,Undirected,1
371,46,Undirected,1
372,1,Undirected,1
372,2,Undirected,1
372,3,Undirected,1
372,4,Undirected,1
372,5,Undirected,1
372,41,Undirected,1
372,42,Undirected,1
372,46,Undirected,1
372,371,Undirected,1
373,1,Undirected,1
373,2,Undirected,1
373,3,Undirected,1
373,4,Undirected,1
373,27,Undirected,1
373,110,Undirected,1
373,138,Undirected,1
374,1,Undirected,1
374,3,Undirected,1
374,46,Undirected,1
374,59,Undirected,1
375,1,Undirected,1
375,2,Undirected,1
375,3,Undirected,1
375,4,Undirected,1
375,34,Undirected,1
375,36,Undirected,1
375,39,Undirected,1
375,42,Undirected,1
375,45,Undirected,1
375,46,Undirected,1
375,103,Undirected,1
375,123,Undirected,1
376,2,Undirected,1
376,3,Undirected,1
376,4,Undirected,1
376,6,Undirected,1
376,8,Undirected,1
376,9,Undirected,1
376,10,Undirected,1
376,35,Undirected,1
376,95,Undirected,1
377,1,Undirected,1
377,2,Undirected,1
377,3,Undirected,1
377,4,Undirected,1
377,42,Undirected,1
377,110,Undirected,1
377,123,Undirected,1
377,126,Undirected,1
378,1,Undirected,1
378,2,Undirected,1
378,3,Undirected,1
378,4,Undirected,1
378,5,Undirected,1
378,36,Undirected,1
380,1,Undirected,1
380,3,Undirected,1
380,4,Undirected,1
380,35,Undirected,1
380,46,Undirected,1
380,55,Undirected,1
380,110,Undirected,1
380,112,Undirected,1
381,1,Undirected,1
381,3,Undirected,1
381,4,Undirected,1
381,35,Undirected,1
381,46,Undirected,1
381,55,Undirected,1
381,110,Undirected,1
381,112,Undirected,1
381,380,Undirected,1
382,1,Undirected,1
382,2,Undirected,1
382,3,Undirected,1
382,4,Undirected,1
382,42,Undirected,1
383,1,Undirected,1
383,2,Undirected,1
383,3,Undirected,1
383,4,Undirected,1
383,42,Undirected,1
383,382,Undirected,1
384,1,Undirected,1
384,2,Undirected,1
384,3,Undirected,1
384,4,Undirected,1
384,5,Undirected,1
384,46,Undirected,1
384,92,Undirected,1
384,110,Undirected,1
385,1,Undirected,1
385,2,Undirected,1
385,3,Undirected,1
385,4,Undirected,1
385,5,Undirected,1
385,46,Undirected,1
385,92,Undirected,1
385,110,Undirected,1
385,384,Undirected,1
386,1,Undirected,1
386,2,Undirected,1
386,3,Undirected,1
386,4,Undirected,1
386,5,Undirected,1
386,46,Undirected,1
386,92,Undirected,1
386,110,Undirected,1
386,384,Undirected,1
386,385,Undirected,1
387,1,Undirected,2
387,2,Undirected,2
387,3,Undirected,2
387,4,Undirected,2
387,5,Undirected,2
387,34,Undirected,1
387,35,Undirected,1
387,46,Undirected,1
387,80,Undirected,1
387,92,Undirected,1
387,98,Undirected,1
387,102,Undirected,1
387,110,Undirected,1
387,122,Undirected,1
387,138,Undirected,1
387,384,Undirected,1
387,385,Undirected,1
387,386,Undirected,1
388,1,Undirected,1
388,2,Undirected,1
388,3,Undirected,1
388,4,Undirected,1
388,5,Undirected,1
388,46,Undirected,1
388,92,Undirected,1
388,110,Undirected,1
388,384,Undirected,1
388,385,Undirected,1
388,386,Undirected,1
388,387,Undirected,1
389,1,Undirected,1
389,3,Undirected,1
389,4,Undirected,1
389,58,Undirected,1
389,80,Undirected,1
389,95,Undirected,1
389,103,Undirected,1
389,104,Undirected,1
389,123,Undirected,1
389,138,Undirected,1
389,195,Undirected,1
390,1,Undirected,1
390,2,Undirected,1
390,11,Undirected,1
390,36,Undirected,1
390,98,Undirected,1
390,110,Undirected,1
391,1,Undirected,1
391,2,Undirected,1
391,11,Undirected,1
391,36,Undirected,1
391,98,Undirected,1
391,110,Undirected,1
391,390,Undirected,1
392,1,Undirected,1
392,2,Undirected,1
392,3,Undirected,1
392,4,Undirected,1
392,13,Undirected,1
392,27,Undirected,1
392,80,Undirected,1
392,110,Undirected,1
392,176,Undirected,1
393,1,Undirected,1
393,3,Undirected,1
393,4,Undirected,1
393,25,Undirected,1
393,46,Undirected,1
393,95,Undirected,1
394,1,Undirected,2
394,2,Undirected,1
394,3,Undirected,2
394,4,Undirected,1
394,25,Undirected,1
394,42,Undirected,1
394,46,Undirected,1
394,57,Undirected,1
394,95,Undirected,1
394,393,Undirected,1
395,1,Undirected,1
395,2,Undirected,1
395,3,Undirected,1
395,4,Undirected,1
395,5,Undirected,1
395,10,Undirected,1
395,46,Undirected,1
396,1,Undirected,1
396,2,Undirected,1
396,3,Undirected,1
396,4,Undirected,1
396,5,Undirected,1
396,10,Undirected,1
396,46,Undirected,1
396,395,Undirected,1
397,1,Undirected,1
397,35,Undirected,1
397,54,Undirected,1
398,1,Undirected,1
398,2,Undirected,1
398,3,Undirected,1
398,4,Undirected,1
398,5,Undirected,1
398,35,Undirected,1
398,100,Undirected,1
398,110,Undirected,1
398,162,Undirected,1
399,1,Undirected,1
399,2,Undirected,1
399,3,Undirected,1
399,42,Undirected,1
399,52,Undirected,1
399,71,Undirected,1
399,72,Undirected,1
400,1,Undirected,1
400,2,Undirected,1
400,3,Undirected,1
400,4,Undirected,1
400,5,Undirected,1
400,15,Undirected,1
400,16,Undirected,1
400,35,Undirected,1
400,46,Undirected,1
401,1,Undirected,1
401,2,Undirected,1
401,3,Undirected,1
401,4,Undirected,1
401,5,Undirected,1
401,15,Undirected,1
401,16,Undirected,1
401,35,Undirected,1
401,46,Undirected,1
401,400,Undirected,1
402,1,Undirected,1
402,3,Undirected,1
402,33,Undirected,1
402,34,Undirected,1
402,45,Undirected,1
402,110,Undirected,1
402,168,Undirected,1
403,1,Undirected,1
403,2,Undirected,1
403,3,Undirected,1
403,4,Undirected,1
403,55,Undirected,1
403,110,Undirected,1
403,123,Undirected,1
404,1,Undirected,2
404,2,Undirected,2
404,3,Undirected,2
404,4,Undirected,2
404,5,Undirected,1
404,35,Undirected,1
404,75,Undirected,1
404,92,Undirected,1
404,130,Undirected,1
404,325,Undirected,1
405,1,Undirected,1
405,2,Undirected,1
405,3,Undirected,1
405,29,Undirected,1
405,35,Undirected,1
405,103,Undirected,1
405,110,Undirected,1
405,123,Undirected,1
406,1,Undirected,1
406,2,Undirected,1
406,4,Undirected,1
406,38,Undirected,1
406,75,Undirected,1
407,1,Undirected,1
407,2,Undirected,1
407,4,Undirected,1
407,38,Undirected,1
407,75,Undirected,1
407,406,Undirected,1
408,1,Undirected,2
408,2,Undirected,2
408,3,Undirected,2
408,4,Undirected,2
408,30,Undirected,1
408,35,Undirected,2
408,43,Undirected,1
408,45,Undirected,1
408,178,Undirected,1
408,179,Undirected,1
409,1,Undirected,1
409,2,Undirected,1
409,4,Undirected,1
409,35,Undirected,1
409,43,Undirected,1
409,55,Undirected,1
409,185,Undirected,1
410,1,Undirected,1
410,2,Undirected,1
410,3,Undirected,1
410,4,Undirected,1
410,36,Undirected,1
410,91,Undirected,1
410,92,Undirected,1
410,110,Undirected,1
410,118,Undirected,1
411,2,Undirected,1
411,3,Undirected,1
411,4,Undirected,1
411,8,Undirected,1
411,9,Undirected,1
411,10,Undirected,1
411,42,Undirected,1
411,50,Undirected,1
411,58,Undirected,1
411,75,Undirected,1
411,91,Undirected,1
411,95,Undirected,1
411,123,Undirected,1
412,1,Undirected,2
412,2,Undirected,2
412,3,Undirected,2
412,4,Undirected,2
412,12,Undirected,1
412,27,Undirected,2
412,29,Undirected,1
412,38,Undirected,1
412,42,Undirected,1
412,75,Undirected,1
412,186,Undirected,1
413,1,Undirected,2
413,2,Undirected,2
413,3,Undirected,2
413,4,Undirected,1
413,12,Undirected,1
413,27,Undirected,1
413,38,Undirected,1
413,42,Undirected,1
413,132,Undirected,1
413,186,Undirected,1
413,412,Undirected,1
415,1,Undirected,1
415,3,Undirected,1
415,5,Undirected,1
415,35,Undirected,1
415,43,Undirected,1
416,1,Undirected,1
416,2,Undirected,1
416,3,Undirected,1
416,4,Undirected,1
416,11,Undirected,1
416,33,Undirected,1
416,36,Undirected,1
416,110,Undirected,1
416,132,Undirected,1
416,189,Undirected,1
417,1,Undirected,1
417,3,Undirected,1
417,12,Undirected,1
417,36,Undirected,1
417,46,Undirected,1
417,110,Undirected,1
418,1,Undirected,1
418,2,Undirected,1
418,3,Undirected,1
418,4,Undirected,1
418,35,Undirected,1
418,42,Undirected,1
418,75,Undirected,1
419,1,Undirected,1
419,2,Undirected,1
419,3,Undirected,1
419,4,Undirected,1
419,35,Undirected,1
419,42,Undirected,1
419,75,Undirected,1
419,418,Undirected,1
420,2,Undirected,1
420,3,Undirected,1
420,4,Undirected,1
420,35,Undirected,1
420,36,Undirected,1
420,38,Undirected,1
420,50,Undirected,1
420,95,Undirected,1
420,110,Undirected,1
420,119,Undirected,1
421,1,Undirected,1
421,2,Undirected,1
421,4,Undirected,1
421,12,Undirected,1
421,50,Undirected,1
421,98,Undirected,1
422,1,Undirected,2
422,2,Undirected,1
422,5,Undirected,1
422,12,Undirected,1
422,35,Undirected,2
422,38,Undirected,1
422,43,Undirected,1
422,48,Undirected,1
422,55,Undirected,1
422,68,Undirected,1
422,91,Undirected,1
422,110,Undirected,1
422,120,Undirected,1
422,193,Undirected,1
423,1,Undirected,1
423,2,Undirected,1
423,35,Undirected,1
423,38,Undirected,1
423,55,Undirected,1
423,91,Undirected,1
423,193,Undirected,1
423,422,Undirected,1
424,1,Undirected,1
424,3,Undirected,1
424,4,Undirected,1
424,13,Undirected,1
424,20,Undirected,1
424,34,Undirected,1
424,42,Undirected,1
424,43,Undirected,1
424,44,Undirected,1
424,75,Undirected,1
424,110,Undirected,1
425,1,Undirected,1
425,3,Undirected,1
425,4,Undirected,1
425,13,Undirected,1
425,20,Undirected,1
425,34,Undirected,1
425,42,Undirected,1
425,43,Undirected,1
425,44,Undirected,1
425,75,Undirected,1
425,110,Undirected,1
425,424,Undirected,1
426,1,Undirected,1
426,2,Undirected,1
426,3,Undirected,1
426,4,Undirected,1
426,5,Undirected,1
426,123,Undirected,1
426,198,Undirected,1
427,1,Undirected,1
427,71,Undirected,1
427,110,Undirected,1
427,204,Undirected,1
428,1,Undirected,1
428,71,Undirected,1
428,110,Undirected,1
428,204,Undirected,1
428,427,Undirected,1
429,1,Undirected,1
429,2,Undirected,1
429,3,Undirected,1
429,4,Undirected,1
429,29,Undirected,1
429,30,Undirected,1
429,48,Undirected,1
429,59,Undirected,1
429,98,Undirected,1
429,103,Undirected,1
429,110,Undirected,1
429,123,Undirected,1
430,3,Undirected,1
430,4,Undirected,1
430,46,Undirected,1
430,75,Undirected,1
430,106,Undirected,1
430,146,Undirected,1
431,1,Undirected,1
431,2,Undirected,1
431,3,Undirected,1
431,4,Undirected,1
431,12,Undirected,1
431,42,Undirected,1
431,48,Undirected,1
431,120,Undirected,1
433,1,Undirected,1
433,2,Undirected,1
433,4,Undirected,1
433,5,Undirected,1
433,35,Undirected,1
433,43,Undirected,1
433,92,Undirected,1
433,110,Undirected,1
433,134,Undirected,1
434,1,Undirected,1
434,2,Undirected,1
434,3,Undirected,1
434,4,Undirected,1
434,110,Undirected,1
435,2,Undirected,1
435,3,Undirected,1
435,4,Undirected,1
435,29,Undirected,1
435,59,Undirected,1
435,91,Undirected,1
435,118,Undirected,1
435,214,Undirected,1
436,1,Undirected,1
436,2,Undirected,1
436,3,Undirected,1
436,8,Undirected,1
436,9,Undirected,1
436,10,Undirected,1
436,45,Undirected,1
436,59,Undirected,1
436,137,Undirected,1
436,218,Undirected,1
438,1,Undirected,1
438,4,Undirected,1
438,35,Undirected,1
438,43,Undirected,1
438,112,Undirected,1
439,1,Undirected,1
439,2,Undirected,1
439,3,Undirected,1
439,4,Undirected,1
439,5,Undirected,1
439,8,Undirected,1
439,9,Undirected,1
439,10,Undirected,1
439,21,Undirected,1
439,27,Undirected,1
439,34,Undirected,1
439,42,Undirected,1
439,43,Undirected,1
439,45,Undirected,1
439,53,Undirected,1
439,91,Undirected,1
439,92,Undirected,1
439,112,Undirected,1
439,120,Undirected,1
439,138,Undirected,1
439,231,Undirected,1
440,1,Undirected,1
440,2,Undirected,1
440,3,Undirected,1
440,4,Undirected,1
440,42,Undirected,1
440,46,Undirected,1
440,95,Undirected,1
440,110,Undirected,1
441,1,Undirected,3
441,2,Undirected,1
441,3,Undirected,3
441,4,Undirected,2
441,27,Undirected,2
441,35,Undirected,2
441,36,Undirected,1
441,43,Undirected,1
441,46,Undirected,1
441,50,Undirected,1
441,95,Undirected,1
441,102,Undirected,1
441,103,Undirected,1
441,110,Undirected,1
442,1,Undirected,1
442,3,Undirected,1
442,4,Undirected,1
442,27,Undirected,1
442,36,Undirected,1
442,95,Undirected,1
442,441,Undirected,1
443,1,Undirected,1
443,2,Undirected,1
443,4,Undirected,1
443,52,Undirected,1
444,1,Undirected,2
444,2,Undirected,1
444,3,Undirected,2
444,4,Undirected,2
444,41,Undirected,1
444,50,Undirected,1
444,71,Undirected,1
444,127,Undirected,1
444,132,Undirected,1
444,145,Undirected,1
446,3,Undirected,1
446,110,Undirected,1
447,1,Undirected,1
447,3,Undirected,1
447,4,Undirected,1
447,12,Undirected,1
447,35,Undirected,1
447,38,Undirected,1
447,43,Undirected,1
447,45,Undirected,1
447,46,Undirected,1
447,55,Undirected,1
447,112,Undirected,1
447,241,Undirected,1
447,242,Undirected,1
448,1,Undirected,2
448,2,Undirected,1
448,3,Undirected,2
448,4,Undirected,2
448,27,Undirected,1
448,35,Undirected,1
448,45,Undirected,1
448,61,Undirected,1
448,75,Undirected,1
448,102,Undirected,1
448,110,Undirected,1
448,244,Undirected,1
448,441,Undirected,1
449,1,Undirected,1
449,2,Undirected,1
449,3,Undirected,1
449,4,Undirected,1
449,45,Undirected,1
449,61,Undirected,1
449,75,Undirected,1
449,244,Undirected,1
449,448,Undirected,1
450,1,Undirected,1
450,71,Undirected,1
450,75,Undirected,1
450,148,Undirected,1
451,1,Undirected,1
451,3,Undirected,1
451,36,Undirected,1
451,85,Undirected,1
451,86,Undirected,1
451,99,Undirected,1
451,137,Undirected,1
452,1,Undirected,1
452,3,Undirected,1
452,4,Undirected,1
452,27,Undirected,1
452,38,Undirected,1
452,55,Undirected,1
452,81,Undirected,1
452,112,Undirected,1
453,1,Undirected,1
453,2,Undirected,1
453,3,Undirected,1
453,4,Undirected,1
453,45,Undirected,1
453,247,Undirected,1
454,1,Undirected,1
454,2,Undirected,1
454,3,Undirected,1
454,4,Undirected,1
454,45,Undirected,1
454,247,Undirected,1
454,453,Undirected,1
455,1,Undirected,1
455,2,Undirected,1
455,3,Undirected,1
455,4,Undirected,1
455,45,Undirected,1
455,247,Undirected,1
455,453,Undirected,1
455,454,Undirected,1
456,1,Undirected,1
456,2,Undirected,1
456,3,Undirected,1
456,4,Undirected,1
456,45,Undirected,1
456,247,Undirected,1
456,453,Undirected,1
456,454,Undirected,1
456,455,Undirected,1
457,1,Undirected,2
457,2,Undirected,2
457,3,Undirected,2
457,4,Undirected,2
457,35,Undirected,1
457,41,Undirected,1
457,45,Undirected,2
457,110,Undirected,1
457,131,Undirected,1
457,138,Undirected,1
457,247,Undirected,1
457,453,Undirected,1
457,454,Undirected,1
457,455,Undirected,1
457,456,Undirected,1
458,1,Undirected,1
458,2,Undirected,1
458,3,Undirected,1
458,4,Undirected,1
458,45,Undirected,1
458,247,Undirected,1
458,453,Undirected,1
458,454,Undirected,1
458,455,Undirected,1
458,456,Undirected,1
458,457,Undirected,1
459,1,Undirected,1
459,2,Undirected,1
459,3,Undirected,1
459,4,Undirected,1
459,45,Undirected,1
459,247,Undirected,1
459,453,Undirected,1
459,454,Undirected,1
459,455,Undirected,1
459,456,Undirected,1
459,457,Undirected,1
459,458,Undirected,1
460,1,Undirected,1
460,2,Undirected,1
460,27,Undirected,1
460,35,Undirected,1
460,67,Undirected,1
460,248,Undirected,1
461,1,Undirected,2
461,2,Undirected,1
461,3,Undirected,1
461,4,Undirected,2
461,12,Undirected,1
461,27,Undirected,2
461,35,Undirected,1
461,36,Undirected,1
461,45,Undirected,1
461,73,Undirected,1
461,98,Undirected,1
461,102,Undirected,1
461,110,Undirected,1
461,126,Undirected,1
461,441,Undirected,1
461,448,Undirected,1
462,1,Undirected,1
462,2,Undirected,1
462,3,Undirected,1
462,4,Undirected,1
462,21,Undirected,1
462,35,Undirected,1
462,250,Undirected,1
463,1,Undirected,1
463,3,Undirected,1
463,4,Undirected,1
463,33,Undirected,1
463,42,Undirected,1
463,46,Undirected,1
463,58,Undirected,1
464,1,Undirected,4
464,2,Undirected,3
464,3,Undirected,3
464,4,Undirected,4
464,5,Undirected,1
464,27,Undirected,3
464,34,Undirected,1
464,35,Undirected,1
464,41,Undirected,2
464,42,Undirected,1
464,59,Undirected,1
464,75,Undirected,1
464,80,Undirected,2
464,98,Undirected,2
464,102,Undirected,1
464,110,Undirected,1
464,123,Undirected,1
464,124,Undirected,1
464,132,Undirected,1
464,146,Undirected,1
464,314,Undirected,1
464,441,Undirected,1
464,448,Undirected,1
464,461,Undirected,1
465,1,Undirected,1
465,2,Undirected,1
465,253,Undirected,1
466,1,Undirected,1
466,2,Undirected,1
466,3,Undirected,1
466,36,Undirected,1
466,42,Undirected,1
467,1,Undirected,1
467,2,Undirected,1
467,3,Undirected,1
467,4,Undirected,1
467,5,Undirected,1
467,36,Undirected,1
467,59,Undirected,1
467,102,Undirected,1
468,1,Undirected,1
468,2,Undirected,1
468,3,Undirected,1
468,4,Undirected,1
468,5,Undirected,1
468,36,Undirected,1
468,59,Undirected,1
468,102,Undirected,1
468,467,Undirected,1
469,1,Undirected,2
469,2,Undirected,1
469,3,Undirected,2
469,4,Undirected,2
469,5,Undirected,1
469,27,Undirected,1
469,35,Undirected,1
469,36,Undirected,1
469,59,Undirected,1
469,102,Undirected,2
469,110,Undirected,1
469,441,Undirected,1
469,448,Undirected,1
469,461,Undirected,1
469,464,Undirected,1
469,467,Undirected,1
469,468,Undirected,1
470,1,Undirected,1
470,2,Undirected,1
470,4,Undirected,1
470,45,Undirected,1
470,112,Undirected,1
470,132,Undirected,1
470,255,Undirected,1
471,1,Undirected,1
471,2,Undirected,1
471,3,Undirected,1
471,4,Undirected,1
471,5,Undirected,1
471,25,Undirected,1
471,35,Undirected,1
471,50,Undirected,1
471,55,Undirected,1
471,95,Undirected,1
471,112,Undirected,1
472,1,Undirected,2
472,2,Undirected,1
472,3,Undirected,2
472,4,Undirected,2
472,5,Undirected,1
472,25,Undirected,1
472,27,Undirected,1
472,35,Undirected,2
472,50,Undirected,1
472,55,Undirected,1
472,95,Undirected,1
472,102,Undirected,1
472,110,Undirected,1
472,112,Undirected,1
472,441,Undirected,1
472,448,Undirected,1
472,461,Undirected,1
472,464,Undirected,1
472,469,Undirected,1
472,471,Undirected,1
473,1,Undirected,1
473,2,Undirected,1
473,3,Undirected,1
473,4,Undirected,1
473,5,Undirected,1
473,25,Undirected,1
473,35,Undirected,1
473,50,Undirected,1
473,55,Undirected,1
473,95,Undirected,1
473,112,Undirected,1
473,471,Undirected,1
473,472,Undirected,1
474,1,Undirected,1
474,2,Undirected,1
474,3,Undirected,1
474,4,Undirected,1
474,5,Undirected,1
474,25,Undirected,1
474,35,Undirected,1
474,50,Undirected,1
474,55,Undirected,1
474,95,Undirected,1
474,112,Undirected,1
474,471,Undirected,1
474,472,Undirected,1
474,473,Undirected,1
475,1,Undirected,1
475,2,Undirected,1
475,12,Undirected,1
475,126,Undirected,1
475,256,Undirected,1
476,1,Undirected,1
476,2,Undirected,1
476,3,Undirected,1
476,36,Undirected,1
476,45,Undirected,1
476,55,Undirected,1
476,112,Undirected,1
476,257,Undirected,1
477,1,Undirected,1
477,2,Undirected,1
477,3,Undirected,1
477,36,Undirected,1
477,45,Undirected,1
477,55,Undirected,1
477,112,Undirected,1
477,257,Undirected,1
477,476,Undirected,1
478,1,Undirected,2
478,2,Undirected,2
478,3,Undirected,3
478,4,Undirected,1
478,13,Undirected,1
478,27,Undirected,1
478,35,Undirected,1
478,42,Undirected,2
478,46,Undirected,2
478,50,Undirected,1
478,71,Undirected,1
478,98,Undirected,1
478,109,Undirected,1
478,110,Undirected,1
478,119,Undirected,1
478,258,Undirected,1
479,1,Undirected,1
479,2,Undirected,1
479,3,Undirected,1
479,4,Undirected,1
479,35,Undirected,1
479,43,Undirected,1
479,45,Undirected,1
479,50,Undirected,1
480,1,Undirected,1
480,2,Undirected,1
480,3,Undirected,1
480,4,Undirected,1
480,59,Undirected,1
481,1,Undirected,1
481,2,Undirected,1
481,3,Undirected,1
481,4,Undirected,1
481,59,Undirected,1
481,480,Undirected,1
482,1,Undirected,2
482,2,Undirected,2
482,3,Undirected,1
482,4,Undirected,1
482,5,Undirected,2
482,11,Undirected,1
482,31,Undirected,1
482,35,Undirected,1
482,45,Undirected,1
482,46,Undirected,1
482,50,Undirected,1
482,55,Undirected,1
482,66,Undirected,1
482,75,Undirected,1
482,112,Undirected,1
482,119,Undirected,1
482,137,Undirected,1
482,146,Undirected,1
482,343,Undirected,1
482,344,Undirected,1
483,1,Undirected,1
483,2,Undirected,1
483,3,Undirected,1
483,4,Undirected,1
483,5,Undirected,1
483,264,Undirected,1
484,1,Undirected,1
484,2,Undirected,1
484,3,Undirected,1
484,4,Undirected,1
484,34,Undirected,1
484,95,Undirected,1
484,123,Undirected,1
485,1,Undirected,1
485,2,Undirected,1
485,3,Undirected,1
485,46,Undirected,1
485,478,Undirected,1
486,1,Undirected,1
486,2,Undirected,1
486,3,Undirected,1
486,46,Undirected,1
486,478,Undirected,1
486,485,Undirected,1
488,1,Undirected,1
488,3,Undirected,1
488,71,Undirected,1
488,78,Undirected,1
488,79,Undirected,1
488,80,Undirected,1
488,110,Undirected,1
488,267,Undirected,1
489,1,Undirected,1
489,3,Undirected,1
489,71,Undirected,1
489,78,Undirected,1
489,79,Undirected,1
489,80,Undirected,1
489,110,Undirected,1
489,267,Undirected,1
489,488,Undirected,1
490,1,Undirected,1
490,3,Undirected,1
490,71,Undirected,1
490,78,Undirected,1
490,79,Undirected,1
490,80,Undirected,1
490,110,Undirected,1
490,267,Undirected,1
490,488,Undirected,1
490,489,Undirected,1
491,1,Undirected,1
491,2,Undirected,1
491,3,Undirected,1
491,4,Undirected,1
491,35,Undirected,1
491,42,Undirected,1
491,43,Undirected,1
491,59,Undirected,1
491,61,Undirected,1
491,103,Undirected,1
491,112,Undirected,1
492,1,Undirected,1
492,2,Undirected,1
492,3,Undirected,1
492,4,Undirected,1
492,25,Undirected,1
492,28,Undirected,1
492,42,Undirected,1
492,123,Undirected,1
492,270,Undirected,1
493,1,Undirected,1
493,2,Undirected,1
493,27,Undirected,1
493,42,Undirected,1
493,271,Undirected,1
494,1,Undirected,1
494,3,Undirected,1
494,4,Undirected,1
494,27,Undirected,1
494,46,Undirected,1
494,59,Undirected,1
494,131,Undirected,1
495,1,Undirected,1
495,2,Undirected,1
495,3,Undirected,1
495,4,Undirected,1
495,110,Undirected,1
496,1,Undirected,1
496,2,Undirected,1
496,3,Undirected,1
496,4,Undirected,1
496,110,Undirected,1
496,495,Undirected,1
497,1,Undirected,1
497,2,Undirected,1
497,3,Undirected,1
497,4,Undirected,1
497,110,Undirected,1
497,495,Undirected,1
497,496,Undirected,1
499,1,Undirected,1
499,2,Undirected,1
499,3,Undirected,1
499,4,Undirected,1
499,25,Undirected,1
499,46,Undirected,1
499,55,Undirected,1
499,95,Undirected,1
499,138,Undirected,1
499,272,Undirected,1
500,1,Undirected,1
500,3,Undirected,1
500,4,Undirected,1
500,38,Undirected,1
500,45,Undirected,1
500,55,Undirected,1
500,112,Undirected,1
501,1,Undirected,1
501,2,Undirected,1
501,27,Undirected,1
501,43,Undirected,1
501,45,Undirected,1
501,55,Undirected,1
501,71,Undirected,1
501,112,Undirected,1
502,1,Undirected,1
502,2,Undirected,1
502,27,Undirected,1
502,43,Undirected,1
502,45,Undirected,1
502,55,Undirected,1
502,71,Undirected,1
502,112,Undirected,1
502,501,Undirected,1
503,1,Undirected,1
503,2,Undirected,1
503,3,Undirected,1
503,4,Undirected,1
503,11,Undirected,1
503,35,Undirected,1
503,36,Undirected,1
503,46,Undirected,1
503,55,Undirected,1
503,112,Undirected,1
503,138,Undirected,1
504,1,Undirected,1
504,2,Undirected,1
504,3,Undirected,1
504,4,Undirected,1
504,34,Undirected,1
504,42,Undirected,1
504,46,Undirected,1
504,80,Undirected,1
504,283,Undirected,1
505,1,Undirected,1
505,2,Undirected,1
505,5,Undirected,1
505,35,Undirected,1
505,43,Undirected,1
505,98,Undirected,1
506,1,Undirected,1
506,3,Undirected,1
506,4,Undirected,1
506,27,Undirected,1
506,35,Undirected,1
506,102,Undirected,1
506,110,Undirected,1
506,441,Undirected,1
506,448,Undirected,1
506,461,Undirected,1
506,464,Undirected,1
506,469,Undirected,1
506,472,Undirected,1
507,1,Undirected,1
507,3,Undirected,1
507,4,Undirected,1
507,27,Undirected,1
507,35,Undirected,1
507,102,Undirected,1
507,110,Undirected,1
507,441,Undirected,1
507,448,Undirected,1
507,461,Undirected,1
507,464,Undirected,1
507,469,Undirected,1
507,472,Undirected,1
507,506,Undirected,1
508,1,Undirected,1
508,3,Undirected,1
508,4,Undirected,1
508,27,Undirected,1
508,35,Undirected,1
508,102,Undirected,1
508,110,Undirected,1
508,441,Undirected,1
508,448,Undirected,1
508,461,Undirected,1
508,464,Undirected,1
508,469,Undirected,1
508,472,Undirected,1
508,506,Undirected,1
508,507,Undirected,1
514,1,Undirected,1
514,3,Undirected,1
514,4,Undirected,1
514,27,Undirected,1
514,35,Undirected,1
514,102,Undirected,1
514,110,Undirected,1
514,441,Undirected,1
514,448,Undirected,1
514,461,Undirected,1
514,464,Undirected,1
514,469,Undirected,1
514,472,Undirected,1
514,506,Undirected,1
514,507,Undirected,1
514,508,Undirected,1
516,1,Undirected,2
516,2,Undirected,2
516,3,Undirected,2
516,4,Undirected,1
516,34,Undirected,1
516,35,Undirected,1
516,42,Undirected,1
516,43,Undirected,1
516,46,Undirected,2
516,55,Undirected,1
516,59,Undirected,2
516,98,Undirected,1
516,103,Undirected,1
516,106,Undirected,1
516,112,Undirected,1
516,132,Undirected,1
517,1,Undirected,1
